season,name,team,Position,Cap.Hit.Pct.League.Cap,GF/60,xGF/60,Off. Zone Faceoffs/60,TOI,LDGF/60,Off. Zone Faceoff %,globalMoneyScore
20182019,Adam Larsson,EDM,D,0.0524,0.11553030303030304,0.3601236476043277,0.40609756097560973,0.7350452754545193,0.04775280898876405,0.4043,0.4877067669420559
20112012,Jake Gardiner,TOR,D,0.0136,0.19444444444444448,0.3786707882534776,0.41121951219512193,0.6710720951130613,0.08988764044943821,0.5456,0.48767374046804307
20162017,Jason Demers,FLA,D,0.0616,0.1527777777777778,0.3601236476043277,0.49658536585365853,0.6584779151172104,0.09129213483146069,0.5173,0.4876721914680005
20162017,Alexander Edler,VAN,D,0.0685,0.12815656565656566,0.34621329211746527,0.5046341463414634,0.6853736087648186,0.04353932584269663,0.4684,0.4874284926738015
20212022,Charlie Coyle,BOS,C,0.0644,0.19381313131313133,0.48068006182380213,0.4953658536585366,0.5914287690606773,0.12780898876404495,0.525,0.48709991840360906
20172018,Hampus Lindholm,ANA,D,0.0694,0.19570707070707072,0.4667697063369397,0.43,0.650418193129239,0.09269662921348315,0.4361,0.48699303180164344
20192020,Erik Karlsson,SJS,D,0.1411,0.1900252525252525,0.5054095826893353,0.5263414634146342,0.5692265153798896,0.1151685393258427,0.5335,0.4868308372795572
20132014,Nick Leddy,CHI,D,0.042,0.1976010101010101,0.4482225656877898,0.5170731707317073,0.5560862652934878,0.16292134831460675,0.6574,0.4865078930809077
20182019,Brian Dumoulin,PIT,D,0.0516,0.21085858585858586,0.455950540958269,0.4165853658536585,0.6623902676436494,0.08426966292134831,0.4167,0.4862247492829956
20182019,Jeff Carter,LAK,C,0.0663,0.16477272727272727,0.437403400309119,0.5812195121951219,0.5719983411903543,0.1502808988764045,0.5331,0.48610883393290927
20192020,Rasmus Andersson,CGY,D,0.0093,0.1710858585858586,0.437403400309119,0.5673170731707318,0.5784405889265808,0.0702247191011236,0.5887,0.4860351650622609
20192020,Cam Fowler,ANA,D,0.0798,0.18371212121212124,0.4775888717156105,0.6014634146341463,0.5374853113984188,0.09410112359550563,0.6057,0.48602668306124613
20192020,P.K. Subban,NJD,D,0.1104,0.13825757575757577,0.4234930448222566,0.5078048780487805,0.623612359300529,0.09691011235955056,0.5204,0.48599101176814524
20152016,Vincent Trocheck,FLA,C,0.0093,0.20202020202020204,0.4574961360123648,0.5819512195121951,0.5597912489113763,0.11657303370786518,0.5496,0.48595826297134453
20222023,Tyler Seguin,DAL,C,0.1194,0.21022727272727273,0.5873261205564142,0.5307317073170732,0.523460288795255,0.1151685393258427,0.5511,0.48595371777729046
20192020,Sidney Crosby,PIT,C,0.1067,0.2550505050505051,0.6553323029366306,0.7995121951219513,0.3442869980093531,0.10252808988764045,0.7218,0.4858238615363463
20212022,Martin Fehervary,WSH,D,0.0097,0.1856060606060606,0.40649149922720246,0.47682926829268296,0.6435888572614028,0.0702247191011236,0.5075,0.4858192022556079
20162017,Aleksander Barkov,FLA,C,0.0808,0.2272727272727273,0.5054095826893353,0.6575609756097561,0.4907651897422422,0.09269662921348315,0.6274,0.4853742816280636
20112012,Marek Zidlicky,MIN,D,0.0622,0.18055555555555555,0.446676970633694,0.5848780487804879,0.5570125110942757,0.08146067415730338,0.6102,0.4852493499235427
20152016,Mathieu Perreault,WPG,C,0.042,0.2159090909090909,0.5316846986089644,0.6090243902439024,0.4869841707334641,0.11376404494382024,0.6644,0.4852444053027798
20192020,Aaron Ekblad,FLA,D,0.092,0.22916666666666669,0.41421947449768165,0.44341463414634147,0.6375060483860321,0.1657303370786517,0.4632,0.48524073718253946
20162017,Jason Spezza,DAL,C,0.1027,0.26199494949494956,0.5378670788253478,0.666829268292683,0.4557268267091372,0.17696629213483148,0.6095,0.48520242637945443
20122013,Eric Staal,CAR,C,0.1175,0.26325757575757575,0.5857805255023184,0.7275609756097561,0.4176470588236099,0.12078651685393259,0.6294,0.4851802422262875
20192020,Rasmus Dahlin,BUF,D,0.0114,0.22601010101010102,0.4590417310664606,0.6529268292682927,0.4718255338356989,0.1811797752808989,0.7216,0.4850545694470467
20132014,Alexander Edler,VAN,D,0.0778,0.10101010101010102,0.4250386398763524,0.5595121951219513,0.6081150203912894,0.042134831460674156,0.5543,0.4848272892552369
20172018,Joshua Morrissey,WPG,D,0.0115,0.17613636363636365,0.36476043276661513,0.4373170731707317,0.6867007671252249,0.13202247191011235,0.4118,0.4848187325547123
20222023,Brian Dumoulin,PIT,D,0.0497,0.15656565656565657,0.4173106646058733,0.40463414634146344,0.701638211101168,0.07162921348314608,0.3691,0.48461772194641967
20152016,Charlie Coyle,MIN,C,0.0448,0.18686868686868688,0.4250386398763524,0.5248780487804878,0.5882698555333397,0.11938202247191011,0.5732,0.4844701113537201
20132014,Marc Methot,OTT,D,0.0467,0.15340909090909094,0.3384853168469861,0.4675609756097562,0.6759383422963053,0.12640449438202248,0.4681,0.48436506330566376
20192020,Charles Mcavoy,BOS,D,0.0601,0.1976010101010101,0.41267387944358574,0.448780487804878,0.6433192782194452,0.11797752808988765,0.4818,0.4842801596030558
20162017,Mikko Koivu,MIN,C,0.0925,0.24494949494949494,0.482225656877898,0.44121951219512195,0.6338978365936775,0.12780898876404495,0.3718,0.48414970510224925
20222023,Jesperi Kotkaniemi,CAR,C,0.0584,0.19444444444444448,0.527047913446677,0.5946341463414634,0.500822561692196,0.10112359550561797,0.6495,0.4839915023420036
20212022,Artem Zub,OTT,D,0.0307,0.13320707070707072,0.36321483771251933,0.4053658536585366,0.7064837214350306,0.07162921348314608,0.4508,0.4839273074591053
20192020,Jared Spurgeon,MIN,D,0.0637,0.22474747474747478,0.44049459041731065,0.5573170731707318,0.5801133613050972,0.11376404494382024,0.5014,0.483802458821361
20192020,Mikhail Sergachev,TBL,D,0.011,0.20454545454545459,0.43431221020092736,0.5102439024390244,0.5909656459529149,0.09410112359550563,0.5719,0.48379246919360314
20192020,Damon Severson,NJD,D,0.0511,0.1628787878787879,0.4327666151468315,0.4378048780487805,0.6567982303173213,0.10814606741573035,0.4321,0.48370097815500784
20222023,Nick Schmaltz,ARI,C,0.0709,0.24684343434343436,0.527047913446677,0.5480487804878049,0.5146471278081821,0.17696629213483148,0.5699,0.48363946801368
20112012,R.J. Umberger,CBJ,C,0.0583,0.18371212121212124,0.46367851622874806,0.5287804878048781,0.5803967651898002,0.08707865168539326,0.5512,0.48362571282445105
20182019,Derek Stepan,ARI,C,0.0818,0.16982323232323232,0.4775888717156105,0.5795121951219513,0.5737125872676334,0.0702247191011236,0.4932,0.4834862558673486
20112012,Patrik Berglund,STL,C,0.035,0.14646464646464646,0.4605873261205564,0.48390243902439023,0.6105688810396612,0.08286516853932585,0.5282,0.48337835723922495
20112012,David Legwand,NSH,C,0.07,0.20202020202020204,0.4574961360123648,0.47195121951219515,0.5988179994470728,0.17696629213483148,0.491,0.4833677374927221
20142015,Carl Soderberg,BOS,C,0.0146,0.19255050505050506,0.41267387944358574,0.5414634146341464,0.5713554988595326,0.14185393258426968,0.6057,0.48336122182156316
20162017,Mark Streit,PIT,D,0.0343,0.16666666666666669,0.47140649149922714,0.5746341463414634,0.5276767816410414,0.14325842696629215,0.6443,0.48325518156411607
20162017,Zdeno Chara,BOS,D,0.0947,0.19065656565656566,0.4034003091190108,0.34707317073170735,0.7254441141909553,0.08988764044943821,0.3369,0.48313244052624443
20152016,Antoine Vermette,ARI,C,0.0525,0.1976010101010101,0.4605873261205564,0.6307317073170732,0.5241999033663477,0.15449438202247193,0.5567,0.4830871318321304
20212022,K'Andre Miller,NYR,D,0.0114,0.17045454545454547,0.40649149922720246,0.34829268292682924,0.699986175572033,0.08707865168539326,0.4492,0.48301661664093687
20212022,Ben Chiarot,FLA,D,0.0429,0.14772727272727273,0.41267387944358574,0.39560975609756094,0.7009193337941936,0.07162921348314608,0.3831,0.4828798971032122
20132014,Brandon Dubinsky,CBJ,C,0.0653,0.19633838383838384,0.482225656877898,0.5148780487804878,0.5914840671874485,0.07724719101123596,0.4874,0.48286945588975083
20162017,Paul Martin,SJS,D,0.0664,0.1508838383838384,0.4003091190108191,0.4614634146341464,0.6455657703740035,0.10112359550561797,0.502,0.48281560086331443
20152016,Niklas Kronwall,DET,D,0.0665,0.15845959595959597,0.42040185471406494,0.5558536585365854,0.5838736434644939,0.11235955056179776,0.5561,0.4827809359302465
20222023,Pavel Zacha,BOS,C,0.0424,0.25315656565656564,0.482225656877898,0.5024390243902439,0.5457109281814412,0.175561797752809,0.581,0.48266794829467563
20132014,Brent Burns,SJS,D,0.0896,0.24810606060606064,0.5780525502318393,0.5992682926829268,0.4808045896178225,0.13623595505617977,0.5601,0.48265629682256334
20182019,Shea Weber,MTL,D,0.0988,0.19191919191919193,0.49149922720247297,0.54,0.5638971450888831,0.16151685393258428,0.4776,0.4826358913163258
20132014,Jared Spurgeon,MIN,D,0.0415,0.17992424242424243,0.37712519319938176,0.5036585365853659,0.6288103960738746,0.11235955056179776,0.5148,0.4826129058178743
20162017,Esa Lindell,DAL,D,0.0102,0.16856060606060608,0.3987635239567233,0.465609756097561,0.6618372847169888,0.060393258426966294,0.4492,0.48253037652926045
20192020,Ethan Bear,EDM,D,0.0088,0.18434343434343434,0.38639876352395675,0.4775609756097561,0.6465404022949269,0.0702247191011236,0.4971,0.48250081359493996
20202021,Darnell Nurse,EDM,D,0.0687,0.2638888888888889,0.4899536321483771,0.471219512195122,0.5948226999378455,0.07584269662921349,0.4853,0.4824618265726401
20162017,Francois Beauchemin,COL,D,0.0616,0.12373737373737374,0.31993817619783615,0.43073170731707316,0.722464920301414,0.07724719101123596,0.4055,0.48239239372108356
20222023,Ryan Johansen,NSH,C,0.097,0.21464646464646464,0.642967542503864,0.7775609756097561,0.3587474942836305,0.15449438202247193,0.6676,0.48232879830008946
20222023,Morgan Frost,PHI,C,0.0097,0.19191919191919193,0.4528593508500773,0.5360975609756098,0.5486970344923553,0.13764044943820225,0.6307,0.48225864586742795
20202021,Mark Scheifele,WPG,C,0.0752,0.24810606060606064,0.5038639876352395,0.6141463414634146,0.4869703463054556,0.09269662921348315,0.6707,0.48211682121771854
20142015,Tyler Johnson,TBL,C,0.0483,0.2828282828282829,0.4775888717156105,0.49512195121951225,0.5501762632198037,0.19241573033707868,0.5442,0.4820653238706247
20172018,Zdeno Chara,BOS,D,0.0533,0.17424242424242423,0.4080370942812983,0.3878048780487805,0.6930946291560527,0.09410112359550563,0.3934,0.4820492067614481
20142015,Andy Greene,NJD,D,0.0435,0.11174242424242425,0.2982998454404946,0.31000000000000005,0.8003801754337734,0.08146067415730338,0.3141,0.48187128057171336
20142015,Dennis Seidenberg,BOS,D,0.058,0.1294191919191919,0.29057187017001546,0.3802439024390244,0.7512891409414875,0.10814606741573035,0.3851,0.481836554466227
20222023,Sean Durzi,LAK,D,0.0206,0.21022727272727273,0.4760432766615147,0.46951219512195125,0.5904886984171438,0.09410112359550563,0.5428,0.48178177827057156
20112012,Colin Greening,OTT,C,0.0127,0.18686868686868688,0.4528593508500773,0.6078048780487806,0.5299094489528541,0.08567415730337079,0.6329,0.4817772260518545
20152016,John Carlson,WSH,D,0.0556,0.21717171717171718,0.4899536321483771,0.565609756097561,0.5501486139490497,0.08286516853932585,0.5344,0.48171655318705625
20162017,Mathieu Perreault,WPG,C,0.0411,0.26830808080808083,0.527047913446677,0.6524390243902439,0.4387779083432033,0.25280898876404495,0.6219,0.48165836966863557
20212022,Dmitry Orlov,WSH,D,0.0626,0.2089646464646465,0.43585780525502316,0.36829268292682926,0.6604202669524214,0.15308988764044945,0.433,0.48108795642520674
20222023,Filip Hronek,VAN,D,0.0533,0.22916666666666669,0.49149922720247297,0.47097560975609754,0.5756549386881075,0.15730337078651688,0.5039,0.4809646496548501
20212022,Samuel Girard,COL,D,0.0614,0.2013888888888889,0.39721792890262747,0.5187804878048781,0.6010368423308771,0.10955056179775283,0.5422,0.4809056579169506
20162017,Joshua Morrissey,WPG,D,0.0118,0.1900252525252525,0.37557959814528596,0.42341463414634145,0.6620377412041665,0.12219101123595506,0.4763,0.4807296139679725
20212022,Paul Stastny,WPG,C,0.046,0.24305555555555558,0.5486862442040185,0.5053658536585366,0.5233220432709583,0.14466292134831463,0.564,0.4806994923986976
20132014,Tyson Barrie,COL,D,0.0104,0.24873737373737376,0.47913446676970634,0.5931707317073172,0.4918365934886995,0.18398876404494385,0.6379,0.48050524856959215
20222023,Sam Bennett,FLA,C,0.0536,0.22474747474747478,0.6630602782071098,0.5939024390243903,0.45448952775289214,0.07724719101123596,0.5691,0.48047700652471037
20142015,Victor Hedman,TBL,D,0.058,0.2234848484848485,0.41421947449768165,0.6046341463414634,0.5547383700837002,0.09129213483146069,0.5603,0.48027947585383735
20182019,Tyler Johnson,TBL,C,0.0629,0.2670454545454546,0.5100463678516228,0.5517073170731708,0.5288242207783883,0.1053370786516854,0.546,0.4802316822087505
20222023,Kirby Dach,MTL,C,0.0408,0.22979797979797983,0.5301391035548686,0.6670731707317074,0.44458422616998067,0.14747191011235958,0.6626,0.48014205156894224
20192020,Mattias Ekholm,NSH,D,0.046,0.17424242424242423,0.41576506955177744,0.44658536585365854,0.6588511784060748,0.07724719101123596,0.4214,0.48012858190995356
20122013,John Tavares,NYI,C,0.0783,0.2392676767676768,0.624420401854714,0.6795121951219513,0.4132439344578125,0.023876404494382025,0.6994,0.48002811898032927
20132014,Paul Stastny,COL,C,0.1026,0.23232323232323235,0.5100463678516228,0.5121951219512195,0.5412594179858241,0.16713483146067415,0.5277,0.4799717039340613
20182019,Adam Henrique,ANA,C,0.0503,0.19065656565656566,0.4528593508500773,0.5673170731707318,0.5591553190019273,0.09971910112359551,0.5448,0.47993786360995155
20222023,Matthew Grzelcyk,BOS,D,0.0447,0.22853535353535356,0.43585780525502316,0.5865853658536586,0.5357226792010044,0.12219101123595506,0.5975,0.4797806656817785
20162017,Mikael Granlund,MIN,C,0.0411,0.24116161616161616,0.4590417310664606,0.4280487804878049,0.6320591690053734,0.12780898876404495,0.3996,0.4796990317606285
20202021,John Tavares,TOR,C,0.135,0.2601010101010101,0.6089644513137558,0.6419512195121951,0.42230593751304035,0.13202247191011235,0.646,0.4796779537483348
20192020,Nazem Kadri,COL,C,0.0552,0.3068181818181819,0.5224111282843895,0.752439024390244,0.36825879589419114,0.34269662921348315,0.6446,0.4796486463291851
20212022,Nicolas Roy,VGK,C,0.0092,0.22095959595959597,0.5548686244204019,0.5434146341463415,0.5256445704016693,0.1151685393258427,0.5075,0.47950281803437167
20142015,Jason Demers,DAL,D,0.0493,0.15404040404040403,0.41576506955177744,0.46390243902439027,0.6421856639248439,0.06320224719101124,0.48,0.47945866373746815
20222023,Mason Mctavish,ANA,C,0.0108,0.20012626262626262,0.5486862442040185,0.5436585365853659,0.5097808806249382,0.13904494382022473,0.5763,0.47934998324962474
20112012,Johnny Boychuk,BOS,D,0.0292,0.18371212121212124,0.37712519319938176,0.44341463414634147,0.6579802307320581,0.09269662921348315,0.472,0.47934735195986355
20142015,Mattias Ekholm,NSH,D,0.015,0.16414141414141417,0.3709428129829984,0.481219512195122,0.6303656597774756,0.11938202247191011,0.5258,0.4792006247153772
20122013,Drew Doughty,LAK,D,0.0997,0.1856060606060606,0.4605873261205564,0.5982926829268294,0.5251192367457628,0.16292134831460675,0.5674,0.47919799531330315
20202021,Roman Josi,NSH,D,0.1112,0.19507575757575757,0.46986089644513135,0.6904878048780487,0.4751710790074687,0.10674157303370788,0.6487,0.4791902226088749
20202021,John Klingberg,DAL,D,0.0521,0.22664141414141414,0.44976816074188564,0.6653658536585366,0.49855533268825625,0.08146067415730338,0.6266,0.47904248702649865
20142015,Derek Stepan,NYR,C,0.0446,0.2234848484848485,0.49304482225656876,0.635609756097561,0.5124144604963694,0.07865168539325844,0.5446,0.4789802645479717
20112012,Mark Fayne,NJD,D,0.0084,0.14898989898989898,0.33539412673879443,0.40926829268292686,0.6862860301375979,0.10252808988764045,0.4931,0.478960258927374
20122013,Andrei Markov,MTL,D,0.0819,0.2058080808080808,0.4837712519319938,0.6519512195121951,0.4800304141840768,0.17837078651685395,0.5993,0.4789248892542317
20172018,Dion Phaneuf,LAK,D,0.0933,0.1508838383838384,0.3523956723338485,0.4734146341463415,0.6548627913182202,0.10814606741573035,0.4834,0.4788814121427937
20162017,Brandon Sutter,VAN,C,0.0599,0.13446969696969696,0.36785162287480677,0.5504878048780488,0.6313333792770263,0.07162921348314608,0.4685,0.47884171528043007
20172018,Tyler Johnson,TBL,C,0.0667,0.20075757575757577,0.4899536321483771,0.5241463414634147,0.5704914631921518,0.06179775280898877,0.5141,0.47869105478569823
20122013,Ryan Suter,MIN,D,0.1074,0.18244949494949497,0.46213292117465227,0.5878048780487806,0.5427386467132727,0.1306179775280899,0.5313,0.47868563244985535
20162017,Elias Lindholm,CAR,C,0.037,0.19381313131313133,0.4868624420401855,0.5421951219512195,0.5425865763462304,0.13904494382022473,0.548,0.4786466166443785
20112012,Mark Giordano,CGY,D,0.0625,0.18371212121212124,0.4034003091190108,0.5387804878048781,0.5820626251469438,0.14747191011235958,0.5358,0.47864504840403277
20152016,Alexander Wennberg,CBJ,C,0.013,0.21464646464646464,0.5656877897990726,0.6524390243902439,0.45355636953073153,0.09971910112359551,0.6193,0.4786254930808567
20152016,Ryan Kesler,ANA,C,0.07,0.17424242424242423,0.4976816074188563,0.4363414634146342,0.6396142946015567,0.07162921348314608,0.3605,0.47834203488327165
20212022,Esa Lindell,DAL,D,0.0712,0.1470959595959596,0.3802163833075734,0.41926829268292687,0.6945392961913742,0.0800561797752809,0.3759,0.47825491292504907
20152016,Trevor Van Riemsdyk,CHI,D,0.013,0.13383838383838387,0.3508500772797527,0.4321951219512195,0.6792907998894478,0.05196629213483146,0.501,0.4782467800838604
20142015,Jay Bouwmeester,STL,D,0.0783,0.14835858585858588,0.36476043276661513,0.46195121951219514,0.6764775003802204,0.06741573033707865,0.4157,0.47797740416958545
20192020,Mika Zibanejad,NYR,C,0.0656,0.2859848484848485,0.5224111282843895,0.5912195121951219,0.5109767054676836,0.09831460674157304,0.5056,0.47796753881256504
20132014,Cody Hodgson,BUF,C,0.0661,0.1597222222222222,0.455950540958269,0.5936585365853658,0.5414391372088836,0.12078651685393259,0.5521,0.4778624787034726
20152016,Derek Stepan,NYR,C,0.091,0.22537878787878787,0.4837712519319938,0.5643902439024391,0.5298679752540915,0.13342696629213482,0.5466,0.47779718598038545
20122013,Henrik Sedin,VAN,C,0.0869,0.23674242424242425,0.482225656877898,0.7990243902439024,0.384834450805366,0.20926966292134833,0.7032,0.47771219576554147
20222023,Ivan Barbashev,VGK,C,0.0273,0.21780303030303033,0.4775888717156105,0.46975609756097564,0.5695237436926012,0.08848314606741574,0.5857,0.47767467005667424
20192020,Devon Toews,NYI,D,0.0086,0.17361111111111113,0.4544049459041731,0.49829268292682927,0.5781640974632505,0.0702247191011236,0.5864,0.47763381184446874
20182019,Jake Gardiner,TOR,D,0.0509,0.22474747474747478,0.4992272024729521,0.5285365853658537,0.5451648580908903,0.09269662921348315,0.5429,0.4773751043855355
20212022,Jordan Kyrou,STL,C,0.0344,0.2840909090909091,0.4868624420401855,0.5682926829268293,0.5080666345476591,0.08988764044943821,0.6174,0.47715980388048457
20152016,Ben Hutton,VAN,D,0.0126,0.13952020202020202,0.38176197836166925,0.5017073170731707,0.6178406027511416,0.05758426966292135,0.5684,0.4769398783081327
20162017,Ron Hainsey,PIT,D,0.0388,0.12626262626262627,0.39721792890262747,0.4429268292682927,0.6575101956176599,0.08426966292134831,0.4558,0.47669552241481244
20172018,Bo Horvat,VAN,C,0.0733,0.22916666666666669,0.44976816074188564,0.6675609756097561,0.5132784957490132,0.07865168539325844,0.5361,0.47640000669605653
20172018,Victor Rask,CAR,C,0.0533,0.2013888888888889,0.527047913446677,0.6419512195121951,0.45258865003118093,0.11095505617977529,0.6853,0.4763866767475169
20222023,Shane Pinto,OTT,C,0.0112,0.18813131313131315,0.5301391035548686,0.5092682926829268,0.5430911731527556,0.06460674157303371,0.5637,0.4763434898148862
20112012,Josh Gorges,MTL,D,0.0389,0.14267676767676768,0.2874806800618238,0.3407317073170732,0.7693094630538786,0.07865168539325844,0.3394,0.47625566341670916
20162017,Ian Cole,PIT,D,0.0288,0.1887626262626263,0.3910355486862442,0.4129268292682927,0.6655007950508516,0.09129213483146069,0.4323,0.4762102191508375
20112012,Willie Mitchell,LAK,D,0.0544,0.13888888888888892,0.3508500772797527,0.3873170731707317,0.7003456140181517,0.12219101123595506,0.4053,0.4761375607306204
20162017,Jay Bouwmeester,STL,D,0.074,0.15467171717171718,0.31839258114374036,0.33951219512195124,0.7523467202599362,0.09410112359550563,0.3349,0.4759930545416507
20202021,Rasmus Dahlin,BUF,D,0.0114,0.1597222222222222,0.44049459041731065,0.6258536585365854,0.5019769128361786,0.1404494382022472,0.6557,0.4758833090471368
20152016,Logan Couture,SJS,C,0.084,0.259469696969697,0.6306027820710973,0.6926829268292682,0.37465265775912426,0.18820224719101125,0.6407,0.4758391672396349
20212022,Sean Durzi,LAK,D,0.0099,0.1931818181818182,0.5332302936630603,0.5285365853658537,0.5197760420267479,0.10674157303370788,0.5808,0.4757354789174157
20212022,Brett Pesce,CAR,D,0.0494,0.17676767676767677,0.4544049459041731,0.44609756097560976,0.6296813437478911,0.07162921348314608,0.4339,0.4756630413324091
20182019,Brent Seabrook,CHI,D,0.0865,0.16792929292929296,0.41267387944358574,0.4863414634146342,0.617446602612896,0.09831460674157304,0.4746,0.47541476618559003
20222023,Dmitry Orlov,BOS,D,0.0618,0.17803030303030304,0.500772797527048,0.40902439024390247,0.6168037602820742,0.09831460674157304,0.4397,0.4752709174106511
20142015,Brad Richards,CHI,C,0.029,0.20770202020202022,0.43431221020092736,0.6390243902439025,0.4689431117716915,0.16151685393258428,0.7286,0.475188407158113
20112012,Frans Nielsen,NYI,C,0.0082,0.19570707070707072,0.4389489953632148,0.511219512195122,0.5932121381074732,0.06741573033707865,0.4936,0.47514461855530227
20112012,Travis Hamonic,NYI,D,0.0136,0.16666666666666669,0.40494590417310666,0.3951219512195122,0.6786756064146432,0.015449438202247192,0.446,0.4751169699713518
20162017,Adam Larsson,EDM,D,0.0571,0.1830808080808081,0.3941267387944358,0.42024390243902443,0.6598741964471335,0.07584269662921349,0.4433,0.475094257659378
20212022,Oliver Kylington,CGY,D,0.0092,0.2512626262626263,0.48068006182380213,0.5331707317073171,0.5494228242207024,0.07303370786516855,0.5256,0.4749766203451704
20222023,Mathew Dumba,MIN,D,0.0727,0.12184343434343435,0.3693972179289026,0.374390243902439,0.6968203496233225,0.05758426966292135,0.4584,0.4748667147615532
20192020,Adam Fox,NYR,D,0.0114,0.24873737373737376,0.4760432766615147,0.48097560975609754,0.5484965784199145,0.11095505617977529,0.5918,0.47483267911029503
20162017,Ryan Nugent-Hopkins,EDM,C,0.0822,0.15656565656565657,0.44049459041731065,0.49829268292682927,0.6013548074929701,0.06741573033707865,0.499,0.47478876233294653
20112012,John Oduya,WPG,D,0.0544,0.10984848484848485,0.3431221020092736,0.3875609756097561,0.6870325567153264,0.0955056179775281,0.4983,0.4745970306983986
20162017,Ben Hutton,VAN,D,0.0123,0.1325757575757576,0.37712519319938176,0.5309756097560976,0.6031796502385287,0.05056179775280899,0.5764,0.47456041432017926
20212022,Carter Verhaeghe,FLA,C,0.0123,0.23295454545454547,0.5811437403400309,0.468780487804878,0.5189811293288839,0.13623595505617977,0.5361,0.474559725698547
20182019,Brett Pesce,CAR,D,0.0506,0.19255050505050506,0.47140649149922714,0.44317073170731713,0.6200594456349457,0.08146067415730338,0.4198,0.4745512868803193
20112012,Brad Stuart,DET,D,0.0583,0.15340909090909094,0.3230293663060278,0.38439024390243903,0.706981405820183,0.11376404494382024,0.4125,0.47447383917195324
20172018,Ron Hainsey,TOR,D,0.04,0.16666666666666669,0.3709428129829984,0.3590243902439025,0.7251261490288623,0.06320224719101124,0.3252,0.4743727403724121
20222023,Michael Anderson,LAK,D,0.0121,0.16351010101010102,0.38485316846986095,0.371219512195122,0.6913803830787737,0.08707865168539326,0.4036,0.47432661994052255
20222023,Travis Sanheim,PHI,D,0.0567,0.13320707070707072,0.38330757341576505,0.38,0.6850763808668439,0.0955056179775281,0.4303,0.47430071345402813
20172018,Joe Thornton,SJS,C,0.1067,0.2550505050505051,0.5703245749613601,0.7451219512195122,0.3572682657220768,0.2401685393258427,0.6796,0.47429308879885435
20222023,Shea Theodore,VGK,D,0.063,0.23106060606060608,0.5224111282843895,0.6034146341463414,0.48857399612919217,0.09269662921348315,0.5813,0.4742814872929275
20222023,Jack Roslovic,CBJ,C,0.0485,0.18813131313131315,0.44204018547140644,0.5790243902439024,0.5248911314025679,0.1151685393258427,0.6185,0.47411928273256115
20122013,Mikko Koivu,MIN,C,0.0962,0.19444444444444448,0.5425038639876352,0.7139024390243902,0.41965853321360064,0.13202247191011235,0.6424,0.4740395600388014
20212022,Alex Goligoski,MIN,D,0.0614,0.26957070707070707,0.44049459041731065,0.4848780487804878,0.5654040230870858,0.125,0.5446,0.4739596011776634
20172018,Erik Johnson,COL,D,0.08,0.1849747474747475,0.3740340030911901,0.47878048780487803,0.6537360890302546,0.06179775280898877,0.4079,0.47393555517895397
20152016,Rickard Rakell,ANA,C,0.0125,0.22601010101010102,0.4945904173106646,0.5995121951219512,0.47960185235370434,0.1053370786516854,0.6629,0.473878280973582
20192020,Ryan Johansen,NSH,C,0.0982,0.21212121212121213,0.527047913446677,0.5968292682926829,0.4806663440935259,0.14747191011235958,0.5797,0.47380710045569563
20142015,Brooks Orpik,WSH,D,0.0797,0.15404040404040403,0.3508500772797527,0.3934146341463415,0.7046519666828363,0.06460674157303371,0.3903,0.4737199496001596
20222023,Wyatt Johnston,DAL,C,0.0108,0.20265151515151517,0.5239567233384853,0.5095121951219512,0.5261837284855844,0.1053370786516854,0.5763,0.4737114273987855
20162017,Andrei Markov,MTL,D,0.0788,0.18181818181818182,0.41421947449768165,0.5631707317073171,0.5611598809705453,0.14325842696629215,0.5194,0.47369762163312856
20222023,Colton Parayko,STL,D,0.0788,0.14204545454545456,0.35394126738794435,0.29317073170731706,0.7533420890302408,0.06741573033707865,0.3483,0.47354328548524816
20112012,Ryan Nugent-Hopkins,EDM,C,0.0144,0.25315656565656564,0.5193199381761978,0.5765853658536586,0.45238128153736745,0.13342696629213482,0.7264,0.4735114722759845
20182019,Nate Schmidt,VGK,D,0.028,0.24873737373737376,0.4961360123647604,0.468780487804878,0.5550079491256578,0.16432584269662923,0.4914,0.47336399155286835
20202021,Joshua Morrissey,WPG,D,0.0767,0.18055555555555555,0.44204018547140644,0.5509756097560976,0.5470311745352117,0.09269662921348315,0.5868,0.47332330126773303
20212022,William Karlsson,VGK,C,0.0724,0.19507575757575757,0.5548686244204019,0.555609756097561,0.5076795464160493,0.10955056179775283,0.5201,0.4731717324362686
20122013,Brian Campbell,FLA,D,0.1018,0.17045454545454547,0.4296754250386398,0.5782926829268293,0.5255616230041439,0.1053370786516854,0.6481,0.473156526992135
20112012,Tom Gilbert,EDM,D,0.0622,0.14772727272727273,0.38330757341576505,0.41487804878048784,0.6683693922721133,0.06741573033707865,0.445,0.4731181664232561
20192020,Filip Hronek,DET,D,0.0088,0.15593434343434345,0.38176197836166925,0.46731707317073173,0.6438584363033603,0.08567415730337079,0.4444,0.4730774991422406
20202021,Ryan Strome,NYR,C,0.0552,0.28535353535353536,0.5533230293663061,0.6263414634146341,0.42404092085443784,0.20224719101123595,0.623,0.47300662789209946
20152016,John Oduya,DAL,D,0.0525,0.1407828282828283,0.3523956723338485,0.4073170731707317,0.6926798921684257,0.09410112359550563,0.3904,0.47281866871583667
